,Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr), ,Turnover (â‚¹ Cr),CPR,CPRh,CPRl,R1,R2,R3,S1,S2,S3,CPRWidth,crossed,worked
908,12-JUL-2019,11601.15,11639.55,11538.6,11552.5,359421182.0,16947.57,,,11566.666666666666,11574.333333333332,11559.0,11614.333333333332,11646.666666666666,11694.333333333332,11534.333333333332,11486.666666666666,11454.333333333332,0.1325648414985486,R1S,N
909,15-JUL-2019,11614.75,11618.4,11532.3,11588.35,368788782.0,15835.99,,,11576.333333333334,11564.166666666668,11588.5,11614.666666666668,11677.333333333334,11715.666666666668,11513.666666666668,11475.333333333334,11412.666666666668,0.21019896916120925,R1S,Y
910,16-JUL-2019,11596.65,11670.05,11573.95,11662.6,480156167.0,15967.91,,,11579.333333333334,11583.666666666668,11575.0,11626.666666666668,11665.333333333334,11712.666666666668,11540.666666666668,11493.333333333334,11454.666666666668,0.07484598998216258,R2S,Y
911,17-JUL-2019,11670.75,11706.65,11651.15,11687.5,464827734.0,15250.5,,,11635.0,11648.5,11621.5,11697.0,11732.0,11794.0,11600.0,11538.0,11503.0,0.23205844434894712,R1S,Y
912,18-JUL-2019,11675.6,11677.15,11582.4,11596.9,498258158.0,16684.03,,,11681.333333333334,11684.166666666668,11678.5,11711.666666666668,11736.333333333334,11766.666666666668,11656.666666666668,11626.333333333334,11601.666666666668,0.04851044401325088,RS3,Y
913,19-JUL-2019,11627.95,11640.35,11399.3,11419.25,446049198.0,17326.4,,,11618.333333333334,11607.166666666668,11629.5,11654.666666666668,11713.333333333334,11749.666666666668,11559.666666666668,11523.333333333334,11464.666666666668,0.19222493186055475,RS3,Y
914,22-JUL-2019,11392.85,11398.15,11301.25,11346.2,516044335.0,19304.23,,,11486.0,11452.5,11519.5,11573.0,11727.0,11814.0,11332.0,11245.0,11091.0,0.5833188229148528,RS1,Y
915,23-JUL-2019,11372.25,11398.15,11302.8,11331.05,458931191.0,19199.32,,,11348.333333333334,11347.166666666668,11349.5,11395.666666666668,11445.333333333334,11492.666666666668,11298.666666666668,11251.333333333334,11201.666666666668,0.020561022176520376,R1S,N
916,24-JUL-2019,11322.45,11359.75,11229.8,11271.3,413202832.0,18353.13,,,11343.666666666666,11337.333333333332,11350.0,11385.333333333332,11439.666666666666,11481.333333333332,11289.333333333332,11247.666666666666,11193.333333333332,0.11166289559520332,RS2,Y
917,25-JUL-2019,11290.4,11361.4,11239.35,11252.15,553676897.0,24329.21,,,11286.333333333334,11278.666666666668,11294.0,11343.666666666668,11416.333333333334,11473.666666666668,11213.666666666668,11156.333333333334,11083.666666666668,0.13585752680231655,R1S,N
918,26-JUL-2019,11247.45,11307.6,11210.05,11284.3,522670420.0,20350.38,,,11284.0,11268.0,11300.0,11329.0,11406.0,11451.0,11207.0,11162.0,11085.0,0.28358738036157394,RS,Y
919,29-JUL-2019,11307.5,11310.95,11152.4,11189.2,482862376.0,18705.92,,,11267.0,11275.5,11258.5,11324.0,11364.0,11421.0,11227.0,11170.0,11130.0,0.15088310996716073,RS2,Y
920,30-JUL-2019,11213.7,11267.45,11072.65,11085.4,479059399.0,20545.71,,,11217.0,11203.0,11231.0,11282.0,11375.0,11440.0,11124.0,11059.0,10966.0,0.24962111081394314,RS1,Y
921,31-JUL-2019,11034.05,11145.3,10999.4,11118.0,536694278.0,23681.22,,,11141.333333333334,11113.166666666668,11169.5,11210.666666666668,11336.333333333334,11405.666666666668,11015.666666666668,10946.333333333334,10820.666666666668,0.5056247008137756,RS1,Y
922,01-AUG-2019,11060.2,11076.75,10881.0,10980.0,499918953.0,21048.32,,,11087.333333333334,11102.666666666668,11072.0,11175.666666666668,11233.333333333334,11321.666666666668,11029.666666666668,10941.333333333334,10883.666666666668,0.27659190668030675,RS3,Y
923,02-AUG-2019,10930.3,11080.15,10848.95,10997.35,,,,,10979.0,10979.5,10978.5,11077.0,11174.0,11272.0,10882.0,10784.0,10687.0,0.009108297659167501,R1S1,N
924,05-AUG-2019,10895.8,10895.8,10782.6,10862.6,,,,,10975.0,10986.0,10964.0,11102.0,11207.0,11334.0,10870.0,10743.0,10638.0,0.20045558086560367,RS1,Y
925,06-AUG-2019,10815.4,11018.55,10813.8,10948.25,,,,,10846.333333333334,10854.166666666668,10838.5,10910.666666666668,10959.333333333334,11023.666666666668,10797.666666666668,10733.333333333334,10684.666666666668,0.1444420541504153,R2S,Y
926,07-AUG-2019,10958.1,10975.65,10835.9,10855.5,,,,,10926.333333333334,10937.166666666668,10915.5,11039.666666666668,11131.333333333334,11244.666666666668,10834.666666666668,10721.333333333334,10629.666666666668,0.1982976905945991,RS,N
927,08-AUG-2019,10899.2,11058.05,10842.95,11032.45,,,,,10888.333333333334,10871.666666666668,10905.0,10941.666666666668,11028.333333333334,11081.666666666668,10801.666666666668,10748.333333333334,10661.666666666668,0.3061380682687781,R2S,N
928,09-AUG-2019,11087.9,11181.45,11062.8,11109.65,,,,,10977.333333333334,11004.666666666668,10950.0,11112.666666666668,11193.333333333334,11328.666666666668,10896.666666666668,10761.333333333334,10680.666666666668,0.4979958702781599,R1S,Y
929,13-AUG-2019,11139.4,11145.9,10901.6,10925.85,,,,,11117.333333333334,11113.166666666668,11121.5,11172.666666666668,11236.333333333334,11291.666666666668,11053.666666666668,10998.333333333334,10934.666666666668,0.07495802350682526,RS3,Y
930,14-AUG-2019,11003.25,11078.15,10935.6,11029.4,,,,,10990.333333333334,10957.666666666668,11023.0,11079.666666666668,11234.333333333334,11323.666666666668,10835.666666666668,10746.333333333334,10591.666666666668,0.5944617997634174,RS,Y
931,16-AUG-2019,11043.65,11068.65,10924.3,11047.8,,,,,11014.0,11021.5,11006.5,11093.0,11157.0,11236.0,10950.0,10871.0,10807.0,0.13619030325040857,RS1,N
932,19-AUG-2019,11094.8,11146.9,11037.85,11053.9,,,,,11013.0,11030.0,10996.0,11102.0,11157.0,11246.0,10958.0,10869.0,10814.0,0.3087260510306002,R1S,Y
933,20-AUG-2019,11063.9,11076.3,10985.3,11017.0,,,,,11078.666666666666,11065.833333333332,11091.5,11120.333333333332,11187.666666666666,11229.333333333332,11011.333333333332,10969.666666666666,10902.333333333332,0.23167649536648105,RS1,Y
934,21-AUG-2019,11018.15,11034.2,10906.65,10918.7,,,,,11026.0,11021.5,11030.5,11067.0,11117.0,11158.0,10976.0,10935.0,10885.0,0.08162524941048431,RS2,Y
935,22-AUG-2019,10905.3,10908.25,10718.3,10741.35,,,,,10952.666666666666,10935.333333333332,10970.0,10999.333333333332,11080.666666666666,11127.333333333332,10871.333333333332,10824.666666666666,10743.333333333332,0.3165134822569957,RS3,Y
936,23-AUG-2019,10699.6,10862.55,10637.15,10829.35,,,,,10789.0,10765.0,10813.0,10860.0,10979.0,11050.0,10670.0,10599.0,10480.0,0.44489758086940406,R1S1,Y
937,26-AUG-2019,11000.3,11070.3,10756.55,11057.85,,,,,10776.0,10802.5,10749.5,10915.0,11001.0,11140.0,10690.0,10551.0,10465.0,0.49183370452858205,R2S,N
938,27-AUG-2019,11106.55,11141.75,11049.5,11105.35,,,,,10961.0,11009.0,10913.0,11166.0,11275.0,11480.0,10852.0,10647.0,10538.0,0.875832497034942,RS,Y
939,28-AUG-2019,11101.3,11129.65,10987.65,11046.1,,,,,11098.333333333334,11101.666666666668,11095.0,11147.666666666668,11190.333333333334,11239.666666666668,11055.666666666668,11006.333333333334,10963.666666666668,0.06006907944136849,RS2,Y
940,29-AUG-2019,10996.05,11021.1,10922.4,10948.3,,,,,11054.0,11050.0,11058.0,11121.0,11196.0,11263.0,10979.0,10912.0,10837.0,0.07237199203908087,RS1,N
941,30-AUG-2019,10987.8,11042.6,10874.8,11023.25,,,,,10963.666666666666,10955.833333333332,10971.5,11005.333333333332,11062.666666666666,11104.333333333332,10906.333333333332,10864.666666666666,10807.333333333332,0.14289623301208124,R1S1,N
942,03-SEP-2019,10960.95,10967.5,10772.7,10797.9,,,,,10979.666666666666,11001.333333333332,10958.0,11085.333333333332,11147.666666666666,11253.333333333332,10917.333333333332,10811.666666666666,10749.333333333332,0.3946689334830941,RS2,Y
943,04-SEP-2019,10790.4,10858.75,10746.35,10844.65,,,,,10845.333333333334,10821.166666666668,10869.5,10918.666666666668,11040.333333333334,11113.666666666668,10723.666666666668,10650.333333333334,10528.666666666668,0.4456601917875472,RS,Y
944,05-SEP-2019,10860.95,10920.1,10816.0,10847.9,,,,,10816.0,10830.0,10802.0,10886.0,10928.0,10998.0,10774.0,10704.0,10662.0,0.25887573964497046,R1S,Y
945,06-SEP-2019,10883.8,10957.05,10867.45,10946.2,,,,,10861.0,10854.0,10868.0,10906.0,10965.0,11010.0,10802.0,10757.0,10698.0,0.12890157444065925,R1S,N
946,09-SEP-2019,10936.7,11028.85,10889.8,11003.05,,,,,10923.333333333334,10934.666666666668,10912.0,10979.666666666668,11013.333333333334,11069.666666666668,10889.666666666668,10833.333333333334,10799.666666666668,0.20750686603601964,R2S,N
947,11-SEP-2019,11028.5,11054.8,11011.65,11035.7,,,,,10973.333333333334,10988.166666666668,10958.5,11057.666666666668,11112.333333333334,11196.666666666668,10918.666666666668,10834.333333333334,10779.666666666668,0.2703523693803269,RS,Y
948,12-SEP-2019,11058.3,11081.75,10964.95,10982.8,,,,,11033.333333333334,11034.166666666668,11032.5,11055.666666666668,11076.333333333334,11098.666666666668,11012.666666666668,10990.333333333334,10969.666666666668,0.015105740181279873,R2S3,Y
949,13-SEP-2019,10986.8,11084.45,10945.75,11075.9,,,,,11009.0,10995.5,11022.5,11054.0,11126.0,11171.0,10937.0,10892.0,10820.0,0.2452538831864838,R1S,Y
950,16-SEP-2019,10994.85,11052.7,10968.2,11003.5,,,,,11034.666666666666,11054.833333333332,11014.5,11124.333333333332,11173.666666666666,11263.333333333332,10985.333333333332,10895.666666666666,10846.333333333332,0.36551474142096535,RS1,Y
951,17-SEP-2019,11000.1,11000.1,10796.5,10817.6,,,,,11007.666666666666,11005.333333333332,11010.0,11047.333333333332,11091.666666666666,11131.333333333332,10963.333333333332,10923.666666666666,10879.333333333332,0.04239469460680023,RS3,Y
952,18-SEP-2019,10872.8,10885.15,10804.85,10840.65,,,,,10871.0,10844.0,10898.0,10946.0,11075.0,11150.0,10742.0,10667.0,10538.0,0.49673443105510073,RS,Y
953,19-SEP-2019,10845.2,10845.2,10670.25,10704.8,,,,,10843.0,10841.5,10844.5,10882.0,10924.0,10963.0,10801.0,10762.0,10720.0,0.02766761966245504,RS3,Y
954,20-SEP-2019,10746.8,11381.9,10691.0,11274.2,,,,,10739.666666666666,10721.833333333332,10757.5,10809.333333333332,10914.666666666666,10984.333333333332,10634.333333333332,10564.666666666666,10459.333333333332,0.3321021757348262,R3S,N
955,23-SEP-2019,11542.7,11694.85,11471.35,11600.2,,,,,11115.333333333334,11194.666666666668,11036.0,11539.666666666668,11805.333333333334,12229.666666666668,10849.666666666668,10425.333333333334,10159.666666666668,1.4274575661248834,R1S,Y
956,24-SEP-2019,11590.7,11655.05,11539.2,11588.2,,,,,11588.333333333334,11594.166666666668,11582.5,11705.666666666668,11811.333333333334,11928.666666666668,11482.666666666668,11365.333333333334,11259.666666666668,0.1006759672084097,RS,N
957,25-SEP-2019,11564.85,11564.95,11416.1,11440.2,,,,,11594.0,11591.0,11597.0,11649.0,11710.0,11765.0,11533.0,11478.0,11417.0,0.051750905640848714,RS3,Y
958,26-SEP-2019,11469.85,11610.85,11466.35,11571.2,,,,,11473.333333333334,11456.666666666668,11490.0,11530.666666666668,11621.333333333334,11678.666666666668,11382.666666666668,11325.333333333334,11234.666666666668,0.29052876234746183,R1S,Y
959,27-SEP-2019,11556.35,11593.6,11499.75,11512.4,,,,,11549.0,11560.0,11538.0,11632.0,11693.0,11776.0,11488.0,11405.0,11344.0,0.19049268334920771,RS,N
960,30-SEP-2019,11491.15,11508.25,11390.8,11474.45,,,,,11534.666666666666,11523.333333333332,11546.0,11570.333333333332,11628.666666666666,11664.333333333332,11476.333333333332,11440.666666666666,11382.333333333332,0.19650907409549082,RS2,Y
961,01-OCT-2019,11515.4,11554.2,11247.9,11359.9,,,,,11457.333333333334,11465.666666666668,11449.0,11524.666666666668,11575.333333333334,11642.666666666668,11406.666666666668,11339.333333333334,11288.666666666668,0.1454672407773875,R1S3,Y
962,03-OCT-2019,11322.25,11370.4,11257.35,11314.0,,,,,11386.666666666666,11372.833333333332,11400.5,11526.333333333332,11693.666666666666,11833.333333333332,11219.333333333332,11079.666666666666,10912.333333333332,0.24297423887588887,RS,Y
963,04-OCT-2019,11388.45,11400.3,11158.35,11174.75,,,,,11313.666666666666,11313.833333333332,11313.5,11370.333333333332,11426.666666666666,11483.333333333332,11257.333333333332,11200.666666666666,11144.333333333332,0.0029462891488063465,R1S2,Y
964,07-OCT-2019,11196.2,11233.85,11112.65,11126.4,,,,,11244.0,11209.0,11279.0,11330.0,11486.0,11572.0,11088.0,11002.0,10846.0,0.6225542511561721,RS,Y
965,09-OCT-2019,11152.95,11321.6,11090.15,11313.3,,,,,11157.0,11141.5,11172.5,11202.0,11278.0,11323.0,11081.0,11036.0,10960.0,0.27785246930178364,R2S,N
966,10-OCT-2019,11280.5,11293.35,11208.55,11234.55,,,,,11241.333333333334,11277.166666666668,11205.5,11392.666666666668,11472.333333333334,11623.666666666668,11161.666666666668,11010.333333333334,10930.666666666668,0.6375281698493762,RS,Y
967,11-OCT-2019,11257.7,11362.9,11189.4,11305.05,,,,,11245.0,11239.5,11250.5,11282.0,11330.0,11367.0,11197.0,11160.0,11112.0,0.09782125389061805,R2S1,Y
968,14-OCT-2019,11335.9,11420.45,11290.05,11341.15,,,,,11285.333333333334,11295.166666666668,11275.5,11381.666666666668,11458.333333333334,11554.666666666668,11208.666666666668,11112.333333333334,11035.666666666668,0.17426748582231696,R1S,N
969,15-OCT-2019,11360.85,11462.35,11342.1,11428.3,,,,,11350.333333333334,11345.666666666668,11355.0,11410.666666666668,11480.333333333334,11540.666666666668,11280.666666666668,11220.333333333334,11150.666666666668,0.08222959678128795,R1S,N
970,16-OCT-2019,11464.95,11481.05,11411.1,11464.0,,,,,11410.666666666666,11419.333333333332,11402.0,11479.333333333332,11530.666666666666,11599.333333333332,11359.333333333332,11290.666666666666,11239.333333333332,0.15190465061929295,R1S,N
971,17-OCT-2019,11466.3,11599.1,11439.65,11586.35,,,,,11452.0,11458.0,11446.0,11493.0,11522.0,11563.0,11423.0,11382.0,11353.0,0.1047851903597625,R3S,Y
972,18-OCT-2019,11580.3,11684.7,11553.15,11661.85,,,,,11541.333333333334,11563.666666666668,11519.0,11643.666666666668,11701.333333333334,11803.666666666668,11483.666666666668,11381.333333333334,11323.666666666668,0.3870147874306944,R1S,Y
973,22-OCT-2019,11657.15,11714.35,11573.65,11588.35,,,,,11632.666666666666,11646.833333333332,11618.5,11712.333333333332,11763.666666666666,11843.333333333332,11581.333333333332,11501.666666666666,11450.333333333332,0.24356696658833277,R1S1,Y
974,23-OCT-2019,11596.2,11651.6,11554.4,11604.1,,,,,11625.0,11606.5,11643.5,11677.0,11766.0,11818.0,11536.0,11484.0,11395.0,0.3182795698924731,RS,Y
975,24-OCT-2019,11661.65,11679.6,11534.65,11582.6,,,,,11603.0,11603.5,11602.5,11652.0,11700.0,11749.0,11555.0,11506.0,11458.0,0.008618460742911317,R1S1,N
976,25-OCT-2019,11646.15,11646.9,11490.75,11583.9,,,,,11598.333333333334,11590.166666666668,11606.5,11662.666666666668,11743.333333333334,11807.666666666668,11517.666666666668,11453.333333333334,11372.666666666668,0.14082483115389097,RS1,N
977,27-OCT-2019,11662.25,11672.4,11604.6,11627.15,,,,,11573.0,11578.0,11568.0,11656.0,11729.0,11812.0,11500.0,11417.0,11344.0,0.08640801866413203,R1S,N
978,29-OCT-2019,11643.95,11809.4,11627.35,11786.85,,,,,11634.333333333334,11630.666666666668,11638.0,11664.666666666668,11702.333333333334,11732.666666666668,11596.666666666668,11566.333333333334,11528.666666666668,0.0630318310746823,R3S,Y
979,30-OCT-2019,11883.9,11883.95,11784.45,11844.1,,,,,11740.666666666666,11763.333333333332,11718.0,11854.333333333332,11922.666666666666,12036.333333333332,11672.333333333332,11558.666666666666,11490.333333333332,0.3861223099199261,R1S,Y
980,31-OCT-2019,11890.45,11945.0,11855.1,11877.45,,,,,11837.0,11840.5,11833.5,11890.0,11936.0,11989.0,11791.0,11738.0,11692.0,0.05913660555884093,R2S,Y
981,01-NOV-2019,11886.6,11918.3,11843.35,11890.6,,,,,11892.333333333334,11884.666666666668,11900.0,11929.666666666668,11982.333333333334,12019.666666666668,11839.666666666668,11802.333333333334,11749.666666666668,0.12893460773046042,RS,N
982,04-NOV-2019,11928.9,11989.15,11905.35,11941.3,,,,,11883.666666666666,11886.833333333332,11880.5,11924.333333333332,11958.666666666666,11999.333333333332,11849.333333333332,11808.666666666666,11774.333333333332,0.053294437743671604,R2S,Y
983,05-NOV-2019,11974.6,11978.95,11861.9,11917.2,,,,,11945.0,11943.0,11947.0,11985.0,12029.0,12069.0,11901.0,11861.0,11817.0,0.033486814566764334,RS1,N
984,06-NOV-2019,11911.5,12002.9,11850.25,11966.05,,,,,11918.666666666666,11917.833333333332,11919.5,11976.333333333332,12035.666666666666,12093.333333333332,11859.333333333332,11801.666666666666,11742.333333333332,0.013983667076864409,R1S1,N
985,07-NOV-2019,12021.1,12021.4,11946.85,12012.05,,,,,11939.333333333334,11952.666666666668,11926.0,12028.666666666668,12091.333333333334,12180.666666666668,11876.666666666668,11787.333333333334,11724.666666666668,0.22335138757050543,RS,Y
986,08-NOV-2019,11987.15,12034.15,11888.75,11908.15,,,,,11993.0,12002.5,11983.5,12040.0,12068.0,12115.0,11965.0,11918.0,11890.0,0.15842574835320605,RS3,Y
987,11-NOV-2019,11879.2,11932.65,11853.95,11913.45,,,,,11943.333333333334,11925.666666666668,11961.0,11998.666666666668,12089.333333333334,12144.666666666668,11852.666666666668,11797.333333333334,11706.666666666668,0.2958414736254434,RS,Y
988,13-NOV-2019,11908.3,11946.8,11823.2,11840.45,,,,,11899.333333333334,11906.166666666668,11892.5,11945.666666666668,11978.333333333334,12024.666666666668,11866.666666666668,11820.333333333334,11787.666666666668,0.11485237268195314,R1S1,N
989,14-NOV-2019,11858.75,11895.65,11802.65,11872.1,,,,,11869.666666666666,11854.833333333332,11884.5,11916.333333333332,11992.666666666666,12039.333333333332,11793.333333333332,11746.666666666666,11670.333333333332,0.249936813726877,RS,Y
990,15-NOV-2019,11904.2,11973.65,11879.25,11895.45,,,,,11856.333333333334,11864.166666666668,11848.5,11910.666666666668,11949.333333333334,12003.666666666668,11817.666666666668,11763.333333333334,11724.666666666668,0.1321375354944014,R2S,Y
991,18-NOV-2019,11915.15,11946.2,11867.6,11884.5,,,,,11915.666666666666,11905.333333333332,11926.0,11952.333333333332,12009.666666666666,12046.333333333332,11858.333333333332,11821.666666666666,11764.333333333332,0.17344112792682922,RS,N
992,19-NOV-2019,11919.45,11958.85,11881.75,11940.1,,,,,11899.0,11891.5,11906.5,11931.0,11978.0,12010.0,11852.0,11820.0,11773.0,0.12606101353054877,R1S,N
993,20-NOV-2019,12004.75,12038.6,11966.05,11999.1,,,,,11926.333333333334,11933.166666666668,11919.5,11971.666666666668,12003.333333333334,12048.666666666668,11894.666666666668,11849.333333333334,11817.666666666668,0.11459235864614338,R2S,Y
994,21-NOV-2019,12025.65,12028.2,11956.9,11968.4,,,,,12001.0,12000.0,12002.0,12036.0,12073.0,12108.0,11964.0,11929.0,11892.0,0.016665277893508877,RS1,N
995,22-NOV-2019,11967.3,11968.1,11883.5,11914.4,,,,,11984.0,11976.0,11992.0,12012.0,12056.0,12084.0,11940.0,11912.0,11868.0,0.13351134846461948,RS2,Y
996,25-NOV-2019,11922.45,12084.5,11919.75,12073.75,,,,,11921.666666666666,11917.833333333332,11925.5,11960.333333333332,12006.666666666666,12045.333333333332,11875.333333333332,11836.666666666666,11790.333333333332,0.06430868167203589,R3S,Y
997,26-NOV-2019,12110.2,12132.45,12006.35,12037.7,,,,,12025.333333333334,12049.166666666668,12001.5,12131.666666666668,12190.333333333334,12296.666666666668,11966.666666666668,11860.333333333334,11801.666666666668,0.39638540858189275,R1S,Y
998,27-NOV-2019,12068.5,12114.9,12055.15,12100.7,,,,,12058.333333333334,12047.666666666668,12069.0,12110.666666666668,12184.333333333334,12236.666666666668,11984.666666666668,11932.333333333334,11858.666666666668,0.17691776088457875,R1S,N
999,28-NOV-2019,12132.1,12158.8,12099.95,12151.15,,,,,12089.666666666666,12094.833333333332,12084.5,12124.333333333332,12148.666666666666,12183.333333333332,12065.333333333332,12030.666666666666,12006.333333333332,0.08547244203037405,R2S,Y
1000,29-NOV-2019,12146.2,12147.4,12017.4,12056.05,,,,,12136.0,12143.5,12128.5,12173.0,12195.0,12232.0,12114.0,12077.0,12055.0,0.12359920896506263,RS3,Y
1001,02-DEC-2019,12137.05,12137.15,12023.7,12048.2,,,,,12073.333333333334,12064.666666666668,12082.0,12129.666666666668,12203.333333333334,12259.666666666668,11999.666666666668,11943.333333333334,11869.666666666668,0.14356709000551177,R1S,N
1002,03-DEC-2019,12067.65,12068.6,11956.4,11994.2,,,,,12069.333333333334,12058.666666666668,12080.0,12115.666666666668,12183.333333333334,12229.666666666668,12001.666666666668,11955.333333333334,11887.666666666668,0.1767565178965874,RS1,N
1003,04-DEC-2019,11969.95,12054.7,11935.3,12043.2,,,,,12006.0,12000.0,12012.0,12056.0,12118.0,12168.0,11944.0,11894.0,11832.0,0.09995002498750624,RS1,N
1004,05-DEC-2019,12071.25,12081.2,11998.75,12018.4,,,,,12010.666666666666,12026.833333333332,11994.5,12086.333333333332,12129.666666666666,12205.333333333332,11967.333333333332,11891.666666666666,11848.333333333332,0.26920515097689934,RS,Y
1005,06-DEC-2019,12047.35,12057.05,11888.85,11921.5,,,,,12032.333333333334,12025.166666666668,12039.5,12066.666666666668,12115.333333333334,12149.666666666668,11983.666666666668,11949.333333333334,11900.666666666668,0.11912347286477093,RS3,Y
1006,09-DEC-2019,11939.1,11981.95,11888.05,11937.5,,,,,11955.333333333334,11938.166666666668,11972.5,12022.666666666668,12124.333333333334,12191.666666666668,11853.666666666668,11786.333333333334,11684.666666666668,0.2871800591088952,RS,Y
1007,10-DEC-2019,11950.5,11953.2,11844.7,11856.8,,,,,11935.333333333334,11936.166666666668,11934.5,11982.666666666668,12028.333333333334,12075.666666666668,11889.666666666668,11842.333333333334,11796.666666666668,0.013964140088263525,RS1,N
1008,11-DEC-2019,11867.35,11923.2,11832.3,11910.15,,,,,11884.333333333334,11870.166666666668,11898.5,11924.666666666668,11993.333333333334,12033.666666666668,11815.666666666668,11775.333333333334,11706.666666666668,0.2384091100328061,RS,Y
1009,12-DEC-2019,11944.3,12005.5,11934.0,11971.8,,,,,11888.333333333334,11899.166666666668,11877.5,11944.666666666668,11979.333333333334,12035.666666666668,11853.666666666668,11797.333333333334,11762.666666666668,0.18225150707978027,R2S,Y
1010,13-DEC-2019,12026.4,12098.85,12023.6,12086.7,,,,,11970.0,11970.5,11969.5,12006.0,12041.0,12077.0,11935.0,11899.0,11864.0,0.00835421888053467,R3S,Y
1011,16-DEC-2019,12131.35,12134.65,12046.3,12053.95,,,,,12069.0,12077.5,12060.5,12115.0,12144.0,12190.0,12040.0,11994.0,11965.0,0.14085674040931312,R1S,N
1012,17-DEC-2019,12082.45,12182.75,12070.35,12165.0,,,,,12077.666666666666,12065.333333333332,12090.0,12109.333333333332,12165.666666666666,12197.333333333332,12021.333333333332,11989.666666666666,11933.333333333332,0.20423370960175433,R2S,N
1013,18-DEC-2019,12197.0,12237.7,12163.45,12221.65,,,,,12139.0,12152.0,12126.0,12208.0,12251.0,12320.0,12096.0,12027.0,11984.0,0.21418568251091522,R1S,Y
1014,19-DEC-2019,12223.4,12268.35,12191.15,12259.7,,,,,12207.0,12214.0,12200.0,12251.0,12281.0,12325.0,12177.0,12133.0,12103.0,0.11468829360203163,R1S,N
1015,20-DEC-2019,12266.45,12293.9,12252.75,12271.8,,,,,12239.333333333334,12249.166666666668,12229.5,12287.666666666668,12316.333333333334,12364.666666666668,12210.666666666668,12162.333333333334,12133.666666666668,0.160684133122729,R1S,N
1016,23-DEC-2019,12235.45,12287.15,12213.25,12262.75,,,,,12272.0,12271.5,12272.5,12292.0,12313.0,12333.0,12251.0,12231.0,12210.0,0.008148631029986962,RS2,Y
1017,24-DEC-2019,12269.25,12283.7,12202.1,12214.55,,,,,12254.0,12258.0,12250.0,12295.0,12328.0,12369.0,12221.0,12180.0,12147.0,0.06528480496164518,RS1,N
1018,26-DEC-2019,12211.85,12221.55,12118.85,12126.55,,,,,12233.0,12223.5,12242.5,12264.0,12314.0,12345.0,12183.0,12152.0,12102.0,0.15531758358538378,RS2,Y
1019,27-DEC-2019,12172.9,12258.45,12157.9,12245.8,,,,,12155.0,12140.5,12169.5,12192.0,12258.0,12295.0,12089.0,12052.0,11986.0,0.2385849444672974,R1S,Y
1020,30-DEC-2019,12274.9,12286.45,12213.8,12255.85,,,,,12220.0,12232.5,12207.5,12283.0,12321.0,12384.0,12182.0,12119.0,12081.0,0.20458265139116205,R1S,Y
1021,31-DEC-2019,12247.1,12247.1,12151.8,12168.45,,,,,12251.333333333334,12253.166666666668,12249.5,12289.666666666668,12324.333333333334,12362.666666666668,12216.666666666668,12178.333333333334,12143.666666666668,0.02992871524188833,RS2,Y
1022,01-JAN-2020,12202.15,12222.2,12165.3,12182.5,304078039.0,10445.68,,,12188.666666666666,12178.333333333332,12199.0,12226.333333333332,12284.666666666666,12322.333333333332,12130.333333333332,12092.666666666666,12034.333333333332,0.16955641853088563,RS,N
1023,02-JAN-2020,12198.55,12289.9,12195.25,12282.2,407697594.0,15256.55,,,12189.666666666666,12185.833333333332,12193.5,12214.333333333332,12246.666666666666,12271.333333333332,12157.333333333332,12132.666666666666,12100.333333333332,0.06289480160792922,R3S,Y
1024,03-JAN-2020,12261.1,12265.6,12191.35,12226.65,428770054.0,16827.27,,,12255.333333333334,12268.666666666668,12242.0,12315.666666666668,12349.333333333334,12409.666666666668,12221.666666666668,12161.333333333334,12127.666666666668,0.2175923407496155,RS1,Y
1025,06-JAN-2020,12170.6,12179.1,11974.2,11993.05,396501419.0,16869.22,,,12227.333333333334,12226.666666666668,12228.0,12263.666666666668,12301.333333333334,12337.666666666668,12189.666666666668,12153.333333333334,12115.666666666668,0.010904530832551012,RS3,Y
1026,07-JAN-2020,12079.1,12152.15,12005.35,12052.95,447818617.0,17797.68,,,12048.666666666666,12020.833333333332,12076.5,12123.333333333332,12253.666666666666,12328.333333333332,11918.333333333332,11843.666666666666,11713.333333333332,0.4620151607370211,R1S,Y
1027,08-JAN-2020,11939.1,12044.95,11929.6,12025.35,445991640.0,18281.15,,,12069.666666666666,12060.833333333332,12078.5,12134.333333333332,12216.666666666666,12281.333333333332,11987.333333333332,11922.666666666666,11840.333333333332,0.14637244883869657,RS1,N
1028,09-JAN-2020,12153.15,12224.05,12132.55,12215.9,477469878.0,18456.64,,,11999.333333333334,12012.166666666668,11986.5,12069.666666666668,12114.333333333334,12184.666666666668,11954.666666666668,11884.333333333334,11839.666666666668,0.21390077226513593,R3S,N
1029,10-JAN-2020,12271.0,12311.2,12213.2,12256.8,660627930.0,18818.62,,,12190.333333333334,12202.666666666668,12178.0,12248.666666666668,12282.333333333334,12340.666666666668,12156.666666666668,12098.333333333334,12064.666666666668,0.20234612124361825,R2S,N
1030,13-JAN-2020,12296.7,12337.75,12285.8,12329.55,500968242.0,17522.13,,,12260.0,12258.0,12262.0,12307.0,12358.0,12405.0,12209.0,12162.0,12111.0,0.03262642740619902,R1S,N
